date,Hs_err_s1,Tp_err_s1,Hs_err_s2,Tp_err_s2,Hs_err_s3,Tp_err_s3
2012-12-17 10:24:00,0.5024,12.0404,0.6297,6.4759,0.3436,9.0823
2012-12-17 10:34:00,0.2852,2.0665,0.5677,1.4887,0.4682,3.9047
2012-12-17 10:44:00,0.1345,7.1038,0.2936,5.555,0.2916,0.159
2012-12-17 10:54:00,0.1064,0.8452,0.1144,2.5628,0.0601,9.0679
2012-12-17 16:34:00,0.0956,7.2273,0.0829,5.9397,0.0503,1.0436
2012-12-17 16:44:00,0.0847,7.7867,0.061,6.375,0.1778,1.4565
2012-12-17 16:54:00,0.1867,1.9759,0.1444,6.8028,0.1135,1.4566
2012-12-17 17:04:00,0.3498,0.763,0.3566,4.7255,0.1441,2.829
2012-12-17 17:14:00,0.4267,3.7849,0.53,3.3521,0.5237,1.0432
2012-12-17 17:24:00,0.6058,5.6708,0.5339,1.1676,0.4387,1.0432
2012-12-17 17:34:00,0.6342,7.9663,0.6396,8.4597,0.533,2.8289
2012-12-17 17:44:00,0.7796,10.9452,0.9498,6.3323,0.4858,6.0432
2012-12-17 17:54:00,1.0955,7.123,0.9485,4.9072,0.5848,1.4566
2012-12-17 18:04:00,1.0438,11.7964,0.9391,6.9945,0.6584,2.8292
2012-12-17 18:14:00,1.194,9.6909,1.1283,2.3014,0.5434,2.8292
2012-12-17 18:24:00,1.1915,5.0484,1.1738,7.5796,0.7981,1.4565
2012-12-17 18:34:00,1.2582,10.3511,1.2013,7.815,0.8633,4.1686
2012-12-17 18:44:00,1.449,13.0901,1.2618,8.001,0.8182,1.4564
2012-12-17 18:54:00,1.5123,10.781,1.4099,10.6495,0.6249,1.4564
2012-12-17 19:04:00,1.1984,13.4477,1.3474,8.2792,0.6911,2.8293
2012-12-17 19:14:00,1.5328,13.6073,1.4158,4.2367,0.6828,1.0435
2012-12-17 19:24:00,1.3258,11.1648,1.4653,8.448,0.9487,1.0435
2012-12-17 19:34:00,1.4491,11.1838,1.6404,8.4629,1.0426,4.1684
2012-12-17 19:44:00,1.1949,6.1818,1.408,5.3364,0.8144,1.4567
2012-12-17 19:54:00,1.4604,9.3418,1.6292,2.1691,0.8228,1.0433
2012-12-17 20:04:00,1.5286,13.6004,1.5421,6.6545,0.7532,3.9817
2012-12-17 20:14:00,1.4078,13.5134,1.7633,8.3731,1.2372,0.8542
2012-12-17 20:24:00,1.5164,13.3778,1.5052,10.7681,0.9833,1.6483
2012-12-17 20:34:00,1.198,8.9322,1.5163,6.3586,0.9685,1.6509
2012-12-17 20:44:00,1.3469,6.3368,1.394,10.478,0.8538,7.5774
2012-12-17 20:54:00,1.1409,8.5123,1.3402,6.033,0.613,0.8442
2012-12-17 21:04:00,1.0706,12.5543,1.1752,5.8453,0.5452,1.6644
2012-12-17 21:14:00,1.149,9.7521,1.2951,1.7178,0.8191,1.681
2012-12-17 21:24:00,1.0781,11.9715,1.204,1.5028,0.5153,1.696
2012-12-17 21:34:00,0.9621,3.4495,1.0658,5.1371,0.5302,2.5766
2012-12-17 21:44:00,0.8556,0.4336,1.0449,3.5169,0.6905,0.7794
2012-12-17 21:54:00,0.8164,10.9166,0.9067,0.6897,0.6306,0.7696
2012-12-17 22:04:00,0.7249,1.3078,0.8096,8.5792,0.2246,7.4922
2012-12-17 22:14:00,0.5289,4.4755,0.5595,2.6149,0.3914,7.0046
2012-12-17 22:24:00,0.5427,5.5121,0.6568,3.784,0.2375,6.1442
2012-12-17 22:34:00,0.4063,0.1499,0.4423,7.7469,0.1211,0.4548
2012-12-17 22:44:00,0.2394,6.4249,0.257,2.2491,0.1729,2.2338
2012-12-17 22:54:00,0.2073,30.989,0.3343,1.6936,0.1514,2.2261
2012-12-17 23:04:00,0.0215,0.1316,0.1494,1.0913,0.1017,3.5594
2012-12-17 23:14:00,0.1118,1.1585,0.1344,6.3606,0.2021,0.4293
2012-12-18 04:44:00,0.1843,0.4208,0.0612,1.9849,0.0951,6.4921
2012-12-18 04:54:00,0.0247,5.911,0.0011,1.5197,0.0474,2.8947
2012-12-18 05:04:00,0.1649,6.4174,0.2317,5.0372,0.0805,0.2235
2012-12-18 05:14:00,0.3841,19.3635,0.4447,5.3832,0.1663,0.2174
2012-12-18 05:24:00,0.4314,7.4533,0.3183,0.3448,0.2372,5.7483
2012-12-18 05:34:00,0.5372,6.1512,0.5524,6.2815,0.3804,6.9947
2012-12-18 05:44:00,0.6519,2.6137,0.7376,3.3726,0.4399,0.222
2012-12-18 05:54:00,0.6376,1.9984,0.8105,6.836,0.4776,0.2268
2012-12-18 06:04:00,0.7478,2.8977,0.9081,7.1635,0.6069,0.2349
2012-12-18 06:14:00,0.9199,9.5558,1.0253,7.484,0.6647,0.2481
2012-12-18 06:24:00,1.1985,9.912,1.3489,0.622,0.7545,6.8781
2012-12-18 06:34:00,0.864,6.1234,0.9648,3.8969,0.8157,3.8818
2012-12-18 06:44:00,1.0649,13.1036,1.1529,8.3125,0.7023,0.3076
2012-12-18 06:54:00,1.2797,5.8484,1.1513,6.7223,0.6753,2.7949
2012-12-18 07:04:00,1.1691,2.1679,1.3686,8.7037,0.4839,0.3423
2012-12-18 07:14:00,1.2509,9.5067,1.4527,8.8553,0.7984,0.3384
2012-12-18 07:24:00,1.3181,11.4101,1.4109,2.2135,0.8218,0.3269
2012-12-18 07:34:00,1.1415,9.742,1.4413,1.8897,0.6746,1.4736
2012-12-18 07:44:00,1.3279,11.5886,1.3877,9.0766,0.6229,1.4887
2012-12-18 07:54:00,1.1489,11.6011,1.1239,2.8332,0.5476,0.2831
2012-12-18 08:04:00,1.2722,11.6292,1.5636,9.1029,0.8597,0.2737
2012-12-18 08:14:00,1.2433,9.8424,1.2342,1.9582,0.5396,0.2691
2012-12-18 08:24:00,1.1401,11.5668,1.3081,1.5524,0.6815,2.8602
2012-12-18 08:34:00,1.1178,7.2959,1.259,8.9704,0.6169,0.2608
2012-12-18 08:44:00,1.2569,5.6789,1.4293,8.8904,0.8337,0.257
2012-12-18 08:54:00,0.9899,8.1068,1.1111,2.5393,0.6815,2.7536
2012-12-18 09:04:00,1.0213,2.9573,1.2843,8.7003,1.0251,5.1772
2012-12-18 09:14:00,1.0958,4.6499,1.3117,8.5867,0.7542,0.5034
2012-12-18 09:24:00,1.0003,10.6604,1.2234,8.4006,0.6879,0.5036
2012-12-18 09:34:00,0.9746,10.4312,1.0847,8.2224,0.7019,3.0038
2012-12-18 09:44:00,0.8779,4.4968,1.0136,10.5264,0.4897,3.6598
2012-12-18 09:54:00,0.7387,3.6361,0.822,3.6326,0.4807,0.5105
2012-12-18 10:04:00,0.7729,2.4184,0.8365,7.5467,0.6096,0.5104
2012-12-18 10:14:00,0.8063,0.9036,0.8535,7.2944,0.6331,2.6147
2012-12-18 10:24:00,0.6542,5.7633,0.5928,7.0233,0.5548,0.5102
2012-12-18 10:34:00,0.4963,5.3803,0.4913,6.7254,0.2645,0.5101
2012-12-18 10:44:00,0.532,4.9994,0.4917,4.6435,0.5472,0.51
2012-12-18 10:54:00,0.4589,7.7415,0.5385,6.1314,0.289,0.51
2012-12-18 11:04:00,0.3942,7.3369,0.167,5.8168,0.349,1.2758
2012-12-18 11:14:00,0.3394,6.9097,0.2022,5.4846,0.1832,0.5098
2012-12-18 11:24:00,0.2558,0.239,0.3005,3.3739,0.1989,1.276
2012-12-18 11:34:00,0.1284,6.0518,0.1111,4.8174,0.0283,0.5097
2012-12-18 11:44:00,0.0177,30.5973,0.1536,4.4639,0.122,0.5096
2012-12-18 17:14:00,0.2468,6.0543,0.1915,0.8445,0.2311,0.4147
2012-12-18 17:24:00,0.1459,4.659,0.1999,1.1482,0.1049,5.3602
2012-12-18 17:34:00,0.0597,3.7252,0.077,5.63,0.003,5.7718
2012-12-18 17:44:00,0.0559,7.3772,0.1107,6.0996,0.0701,0.1347
2012-12-18 17:54:00,0.1439,4.6309,0.0961,0.7505,0.0483,0.1425
2012-12-18 18:04:00,0.2806,6.3334,0.3683,3.5494,0.2409,0.1446
2012-12-18 18:14:00,0.4079,8.4961,0.1889,6.9698,0.1317,0.1347
2012-12-18 18:24:00,0.2995,7.0566,0.2701,5.4561,0.1591,2.5033
2012-12-18 18:34:00,0.379,9.1954,0.5427,7.5195,0.1162,1.4479
2012-12-18 18:44:00,0.4646,7.7297,0.5199,5.9857,0.2166,0.0951
2012-12-18 18:54:00,0.3665,8.0162,0.4167,4.8718,0.1488,0.0834
2012-12-18 19:04:00,0.3498,5.9355,0.4402,8.2311,0.0831,0.0799
2012-12-18 19:14:00,0.4717,8.5329,0.4659,8.3982,0.1739,0.0852
2012-12-18 19:24:00,0.3882,5.5124,0.535,8.5476,0.2345,0.0907
2012-12-18 19:34:00,0.5454,10.6774,0.6074,8.6747,0.2158,1.6899
2012-12-18 19:44:00,0.6185,6.5999,0.6345,5.5614,0.1951,0.3646
2012-12-18 19:54:00,0.5978,9.1687,0.581,5.8257,0.2495,0.1662
2012-12-18 20:04:00,0.6209,9.2537,0.6429,7.2308,0.4182,0.1664
2012-12-18 20:14:00,0.6054,11.0659,0.6216,9.0371,0.467,1.1728
2012-12-18 20:24:00,0.5343,6.9143,0.5798,7.2637,0.2254,0.18
2012-12-18 20:34:00,0.5672,7.9675,0.5296,9.06,0.1466,0.1875
2012-12-18 20:44:00,0.4607,9.2573,0.5286,7.2376,0.123,1.9811
2012-12-18 20:54:00,0.444,10.9805,0.3879,8.9766,0.1975,0.2034
2012-12-18 21:04:00,0.4475,9.1209,0.4479,5.7956,0.1215,1.9961
2012-12-18 21:14:00,0.4602,9.0379,0.507,8.857,0.1225,0.2147
2012-12-18 21:24:00,0.3492,8.9267,0.4134,5.6465,0.2293,0.2191
2012-12-18 21:34:00,0.4315,8.7718,0.4131,6.8664,0.144,0.2236
2012-12-18 21:44:00,0.3414,8.6616,0.4204,6.8264,0.2336,0.4293
2012-12-18 21:54:00,0.3441,8.4912,0.2958,6.6946,0.0028,2.2178
2012-12-18 22:04:00,0.2668,8.3085,0.2741,8.3393,0.0542,1.9436
2012-12-18 22:14:00,0.2305,5.7269,0.1625,6.3995,0.0066,0.4463
2012-12-18 22:24:00,0.2505,9.6721,0.1612,6.2296,0.0869,0.4554
2012-12-18 22:34:00,0.1846,7.6498,0.1477,7.8333,0.0897,0.8753
2012-12-18 22:44:00,0.245,6.1189,0.1215,7.7316,0.1013,2.4701
2012-12-18 22:54:00,0.1148,8.9906,0.0188,7.5378,0.116,2.4848
2012-12-18 23:04:00,0.2094,8.7379,0.0246,4.22,0.1413,2.5017
2012-12-18 23:14:00,0.1415,8.4742,0.0052,7.1447,0.0676,2.5233
2012-12-18 23:24:00,0.0628,8.1851,0.0623,3.8002,0.2169,2.548
2012-12-18 23:34:00,0.0708,6.1353,0.0308,4.9393,0.2031,0.7866
2012-12-18 23:44:00,0.0457,5.8455,0.1181,9.0039,0.2777,2.5917
2012-12-19 00:04:00,0.1779,3.8977,0.2334,4.2534,0.3817,0.4953
2012-12-19 00:14:00,0.1959,6.7506,0.2516,1.6642,0.394,0.8594
2012-12-19 05:24:00,0.2141,3.7298,0.2409,4.1184,0.3479,0.8255
2012-12-19 05:34:00,0.1717,4.0395,0.2318,1.9764,0.3354,0.8172
2012-12-19 05:44:00,0.1382,5.7142,0.1451,4.6164,0.3207,0.8098
2012-12-19 05:54:00,0.1192,6.0587,0.1173,2.5019,0.2866,2.589
2012-12-19 06:04:00,0.0461,4.0131,0.1057,5.1425,0.2078,0.7988
2012-12-19 06:14:00,0.0445,6.7165,0.0733,5.3926,0.2409,0.7964
2012-12-19 06:24:00,0.007,7.0592,0.0248,4.3191,0.1695,0.5456
2012-12-19 06:34:00,0.0378,4.9857,0.0581,3.5158,0.1991,0.7911
2012-12-19 06:44:00,0.0382,7.671,0.0207,10.4185,0.2322,0.5508
2012-12-19 06:54:00,0.0732,7.9737,0.0257,3.9866,0.2356,2.5718
2012-12-19 07:04:00,0.084,6.8925,0.0663,5.2285,0.1448,0.5552
2012-12-19 07:14:00,0.0769,6.1095,0.034,4.3875,0.2221,0.5567
2012-12-19 07:24:00,0.1521,7.4119,0.1424,6.9707,0.1692,0.781
2012-12-19 07:34:00,0.1552,13.2783,0.1034,7.2138,0.2,2.8668
2012-12-19 07:44:00,0.1699,9.1762,0.1346,7.3581,0.1358,1.3446
2012-12-19 07:54:00,0.231,6.9503,0.173,5.0991,0.016,1.0374
2012-12-19 08:04:00,0.242,5.0376,0.2091,3.2054,0.1115,1.303
2012-12-19 08:14:00,0.2704,13.8781,0.2565,5.3602,0.0859,5.5937
2012-12-19 08:24:00,0.282,7.2564,0.2432,9.5629,0.0724,1.313
2012-12-19 08:34:00,0.2753,8.348,0.2378,7.8188,0.03,1.3183
2012-12-19 08:44:00,0.2845,9.7135,0.2775,6.5013,0.0359,1.0564
2012-12-19 08:54:00,0.2766,9.705,0.2559,7.8354,0.0154,1.3307
2012-12-19 09:04:00,0.3311,8.3712,0.2527,6.5589,0.0593,1.5949
2012-12-19 09:14:00,0.3343,9.6702,0.2896,0.5615,0.047,1.5944
2012-12-19 09:24:00,0.3217,8.271,0.2824,9.6059,0.0217,1.5944
2012-12-19 09:34:00,0.2723,8.1663,0.2563,6.34,0.0525,0.0145
2012-12-19 09:44:00,0.2648,9.4075,0.2533,7.5994,0.041,1.3104
2012-12-19 09:54:00,0.2518,9.2833,0.2985,1.1997,0.0323,3.6384
2012-12-19 10:04:00,0.237,6.7679,0.2541,0.6298,0.05,1.3018
2012-12-19 10:14:00,0.2224,2.2139,0.2412,5.9283,0.062,0.036
2012-12-19 10:24:00,0.2004,8.864,0.2151,7.2374,0.1037,0.238
2012-12-19 10:34:00,0.1954,7.3263,0.202,5.746,0.1249,1.5862
2012-12-19 10:44:00,0.1376,1.175,0.1338,6.9438,0.1101,1.5972
2012-12-19 10:54:00,0.1004,3.8114,0.1075,1.0734,0.0994,1.6093
2012-12-19 11:04:00,0.1457,4.1466,0.1036,4.2281,0.1425,2.8445
2012-12-19 11:14:00,0.1176,2.455,0.0592,8.2175,0.1793,2.8365
2012-12-19 11:24:00,0.0831,5.1957,0.0126,4.9129,0.2176,1.6377
2012-12-19 11:34:00,0.0381,7.0764,0.0138,7.5108,0.1995,2.8789
2012-12-19 11:44:00,0.0109,6.9507,0.1277,2.4953,0.3415,3.9696
2012-12-19 11:54:00,0.1092,8.5893,0.189,0.7094,0.5582,1.6609
2012-12-19 12:04:00,0.1813,6.5281,0.2789,5.4413,0.5511,4.0483
2012-12-19 12:14:00,0.2256,1.3219,0.3172,5.2403,0.6114,1.6751
2012-12-19 12:24:00,0.2749,3.6117,0.3916,5.0295,0.632,4.3404
2012-12-19 12:34:00,0.3165,7.6458,0.4283,4.9896,0.6495,1.9694
2012-12-19 12:44:00,0.3429,5.6204,0.4591,4.8069,0.7037,1.9094
2012-12-19 18:04:00,0.2541,3.9619,0.3179,3.0027,0.5141,0.3198
2012-12-19 18:14:00,0.246,3.2151,0.2986,1.3553,0.4626,1.3694
2012-12-19 18:24:00,0.1687,4.4414,0.1879,3.3247,0.3489,0.5548
2012-12-19 18:34:00,0.1532,6.0692,0.1933,2.5066,0.316,1.6
2012-12-19 18:44:00,0.0982,6.3535,0.1789,1.2107,0.3316,3.123
2012-12-19 18:54:00,0.0187,6.6487,0.0957,3.9933,0.2722,0.5823
2012-12-19 19:04:00,0.0401,4.5442,0.0565,4.2043,0.2336,0.6005
2012-12-19 19:14:00,0.0268,7.1886,0.0286,3.3649,0.1916,1.6532
2012-12-19 19:24:00,0.0452,7.4414,0.0155,5.94,0.2065,2.4978
2012-12-19 19:34:00,0.0602,6.3284,0.0006,4.7742,0.2516,1.6753
2012-12-19 19:44:00,0.1384,6.5455,0.061,8.0657,0.1903,2.4815
2012-12-19 19:54:00,0.0821,6.7508,0.0731,5.0985,0.1572,1.6932
2012-12-19 20:04:00,0.122,6.9471,0.0654,5.2508,0.1635,1.6944
2012-12-19 20:14:00,0.1356,6.0583,0.0976,1.3531,0.1918,0.6466
2012-12-19 20:24:00,0.168,7.2266,0.1527,8.5958,0.1373,0.6993
2012-12-19 20:34:00,0.1514,8.6612,0.1654,6.8858,0.1398,0.6332
2012-12-19 20:44:00,0.1744,6.363,0.1509,5.6123,0.1674,0.6264
2012-12-19 20:54:00,0.1962,8.808,0.1661,7.0028,0.1642,0.6197
2012-12-19 21:04:00,0.1845,7.5066,0.1874,4.6527,0.1817,0.6139
2012-12-19 21:14:00,0.2084,7.5395,0.191,5.7211,0.1756,5.0162
2012-12-19 21:24:00,0.2228,10.6509,0.1813,5.7117,0.1275,2.5213
2012-12-19 21:34:00,0.2206,7.5058,0.2056,1.0096,0.0734,0.7406
2012-12-19 21:44:00,0.1791,7.4662,0.193,7.0067,0.1881,0.7455
2012-12-19 21:54:00,0.1667,7.4083,0.1629,5.6236,0.1737,0.589
2012-12-19 22:04:00,0.1715,8.6823,0.1475,5.5743,0.1873,0.5824
2012-12-19 22:14:00,0.1815,7.2599,0.1493,5.5118,0.2185,0.5737
2012-12-19 22:24:00,0.1373,8.5003,0.1166,6.7752,0.2133,4.9445
2012-12-19 22:34:00,0.1549,4.4839,0.0837,8.4681,0.185,0.7727
2012-12-19 22:44:00,0.1512,8.2195,0.0935,5.2187,0.2076,0.5651
2012-12-19 22:54:00,0.0627,8.1191,0.0365,5.1866,0.3125,0.3518
2012-12-19 23:04:00,0.0371,6.6277,0.0131,5.0731,0.3297,2.7895
2012-12-19 23:14:00,0.0502,7.7768,0.0098,10.5516,0.3814,3.9349
2012-12-19 23:24:00,0.035,6.2485,0.0171,4.7809,0.3938,0.3237
2012-12-19 23:34:00,0.0034,7.4094,0.0442,4.645,0.4486,1.3521
2012-12-19 23:44:00,0.0218,7.2149,0.0958,2.6214,0.4495,0.2982
2012-12-20 00:04:00,0.1041,6.8617,0.2333,5.6704,0.6727,1.5398
2012-12-20 00:14:00,0.1639,5.3185,0.2918,3.1321,0.6686,0.8353
2012-12-20 00:24:00,0.1778,6.4464,0.3263,9.6369,0.6705,1.5579
2012-12-20 00:34:00,0.2232,8.0179,0.3552,3.8494,0.7235,0.2379
2012-12-20 00:44:00,0.2825,4.6661,0.4137,2.6369,0.7688,1.6037
2012-12-20 00:54:00,0.3377,5.7994,0.4715,3.525,0.8,1.6359
2012-12-20 01:04:00,0.3942,9.8883,0.5329,4.7174,0.8942,0.3274
2012-12-20 06:04:00,0.2791,9.1942,0.3727,8.2694,0.5191,5.0612
2012-12-20 06:14:00,0.2135,8.9585,0.2886,7.8804,0.3994,0.1565
2012-12-20 06:24:00,0.13,8.7935,0.2241,1.9278,0.2321,3.2259
2012-12-20 06:34:00,0.1338,9.0136,0.2245,0.1833,0.2883,3.0425
2012-12-20 06:44:00,0.1566,9.0315,0.1801,7.5517,0.3446,3.2347
2012-12-20 06:54:00,0.1422,4.9949,0.2541,7.6924,0.4801,3.4724
2012-12-20 07:04:00,0.0998,2.976,0.1816,2.3499,0.5005,2.1569
2012-12-20 07:14:00,0.0231,9.9863,0.1346,0.0631,0.3694,3.4551
2012-12-20 07:24:00,0.0112,4.6996,0.1046,8.5096,0.34,2.1775
2012-12-20 07:34:00,0.0751,6.3686,0.0657,8.7657,0.3047,2.1762
2012-12-20 07:44:00,0.0918,5.2589,0.0387,8.9062,0.3089,2.28
2012-12-20 07:54:00,0.1523,5.5695,0.1425,2.7322,0.2922,3.6415
2012-12-20 08:04:00,0.1656,11.4493,0.1469,9.3368,0.2437,3.6603
2012-12-20 08:14:00,0.2142,11.6915,0.225,2.2171,0.2063,1.9508
2012-12-20 08:24:00,0.3413,5.2569,0.2916,1.5519,0.1141,1.9308
2012-12-20 08:34:00,0.4115,3.9435,0.4582,9.8502,0.0548,1.9092
2012-12-20 08:44:00,0.4565,12.2819,0.4325,9.9674,0.1863,1.8888
2012-12-20 08:54:00,0.5354,1.8478,0.5504,4.4583,0.0731,0.6282
2012-12-20 09:04:00,0.5245,12.553,0.6404,0.8828,0.0174,1.8522
2012-12-20 09:14:00,0.5849,10.1054,0.5413,4.5818,0.0851,2.4507
2012-12-20 09:24:00,0.5834,10.1304,0.6241,4.596,0.111,3.8133
2012-12-20 09:34:00,0.4956,10.1657,0.5919,10.2432,0.0934,7.8549
2012-12-20 09:44:00,0.5581,1.6212,0.6189,10.2431,0.2905,1.7595
2012-12-20 09:54:00,0.5918,7.0206,0.5954,0.3737,0.0189,2.5553
2012-12-20 10:04:00,0.469,12.5687,0.5373,0.6852,0.2143,1.7008
2012-12-20 10:14:00,0.5094,1.6662,0.6272,10.0888,0.2192,0.8244
2012-12-20 10:24:00,0.5835,12.3144,0.6329,7.3522,0.3266,1.2412
2012-12-20 10:34:00,0.4843,12.1979,0.5653,9.7634,0.1914,1.2669
2012-12-20 10:44:00,0.5786,9.5545,0.444,1.9374,0.0724,3.0115
2012-12-20 10:54:00,0.4943,2.6425,0.4448,7.0138,0.0767,1.28
2012-12-20 11:04:00,0.384,11.7058,0.4661,9.3844,0.1504,1.216
2012-12-20 11:14:00,0.4181,11.4866,0.4384,9.2134,0.1573,1.2817
2012-12-20 11:24:00,0.4262,4.5736,0.4455,9.0196,0.1517,1.2283
2012-12-20 11:34:00,0.4891,10.9953,0.5172,8.8259,0.1414,1.2574
2012-12-20 11:44:00,0.3083,10.7203,0.4443,8.6086,0.0948,1.2423
2012-12-20 11:54:00,0.3408,10.4408,0.4434,5.888,0.1023,1.228
2012-12-20 12:04:00,0.2711,0.6907,0.4557,8.1528,0.2069,1.2131
2012-12-20 12:14:00,0.2117,1.0592,0.2087,5.3901,0.1023,1.3018
2012-12-20 12:24:00,0.2238,0.514,0.1666,5.1361,0.061,1.1868
2012-12-20 12:34:00,0.1162,0.5887,0.0905,5.2021,0.0683,3.8801
2012-12-20 12:44:00,0.084,9.1149,0.0744,7.4814,0.1549,1.7871
2012-12-20 12:54:00,0.0315,0.1735,0.1533,7.3994,0.521,2.085
2012-12-20 13:04:00,0.0483,8.5983,0.2349,7.1475,0.5921,2.0898
2012-12-20 13:14:00,0.1084,8.2739,0.2812,4.3967,0.631,7.5459
2012-12-20 13:24:00,0.1074,0.3632,0.3147,6.5272,0.4161,6.8763
2012-12-20 13:34:00,0.1925,1.5939,0.3556,6.4043,0.5289,2.1125
2012-12-20 18:54:00,0.1024,2.386,0.3335,6.382,0.4039,4.5742
2012-12-20 19:04:00,0.0164,0.4173,0.15,6.6146,0.3686,2.0773
2012-12-20 19:14:00,0.0009,8.2559,0.1312,4.3761,0.3776,0.4312
2012-12-20 19:24:00,0.088,6.068,0.1455,4.6177,0.3235,2.0635
2012-12-20 19:34:00,0.0613,8.872,0.0244,1.7285,0.2449,6.6898
2012-12-20 19:44:00,0.1341,4.8629,0.0533,7.5682,0.2167,3.5668
2012-12-20 19:54:00,0.1211,6.8728,0.0535,1.0627,0.0591,1.81
2012-12-20 20:04:00,0.238,7.1372,0.1358,5.3918,0.0683,1.8046
2012-12-20 20:14:00,0.3079,0.2401,0.3016,8.0816,0.1035,1.799
2012-12-20 20:24:00,0.3236,1.4214,0.328,8.3043,0.1368,1.7915
2012-12-20 20:34:00,0.4116,10.4154,0.4572,5.9912,0.1527,0.7203
2012-12-20 20:44:00,0.4302,1.8779,0.5631,8.6527,0.2291,6.4189
2012-12-20 20:54:00,0.415,10.7816,0.5517,8.7675,0.2759,1.7429
2012-12-20 21:04:00,0.4802,11.0026,0.6591,8.9351,0.4439,1.7238
2012-12-20 21:14:00,0.5335,11.0917,0.4218,6.4473,0.2431,1.465
2012-12-20 21:24:00,0.4825,4.5434,0.545,6.5394,0.3282,2.8206
2012-12-20 21:34:00,0.5555,11.307,0.717,9.1148,0.4064,1.4651
2012-12-20 21:44:00,0.5651,11.4033,0.6825,9.1897,0.4048,2.8206
2012-12-20 21:54:00,0.4848,7.1849,0.4975,9.242,0.4098,1.4652
2012-12-20 22:04:00,0.5124,11.4875,0.5482,9.2552,0.4372,7.2848
2012-12-20 22:14:00,0.502,8.9875,0.6568,9.2552,0.5343,1.4652
2012-12-20 22:24:00,0.5028,9.0108,0.721,6.7734,0.2983,1.0348
2012-12-20 22:34:00,0.6918,9.0032,0.6813,6.7674,0.3511,1.4652
2012-12-20 22:44:00,0.6315,2.1456,0.6367,9.1687,0.3742,7.7656
2012-12-20 22:54:00,0.5495,7.1102,0.6305,6.7343,0.3868,0.8089
2012-12-20 23:04:00,0.5116,11.3139,0.5293,9.1705,0.2711,1.6913
2012-12-20 23:14:00,0.5493,11.2447,0.6505,6.6163,0.3153,3.9355
2012-12-20 23:24:00,0.4597,11.0928,0.5655,8.9977,0.4279,2.598
2012-12-20 23:34:00,0.4643,8.4115,0.4456,3.2313,0.471,0.8141
2012-12-20 23:44:00,0.4549,1.5756,0.4643,8.7742,0.2952,1.6841
2012-12-21 00:04:00,0.3786,7.9495,0.412,8.4964,0.194,1.6832
2012-12-21 00:14:00,0.2716,10.2613,0.3687,8.3513,0.3172,2.5968
2012-12-21 00:24:00,0.3581,2.5436,0.2774,8.1834,0.3012,1.6951
2012-12-21 00:34:00,0.2664,5.5208,0.3745,8.0004,0.3528,2.5839
2012-12-21 00:44:00,0.2259,5.2477,0.2717,3.504,0.1308,2.5768
2012-12-21 00:54:00,0.2894,6.8151,0.3419,3.3359,0.1984,2.569
2012-12-21 01:04:00,0.2198,0.2834,0.1555,1.7795,0.1967,1.7256
2012-12-21 01:14:00,0.2047,6.2835,0.2568,4.7124,0.1773,1.7355
2012-12-21 01:24:00,0.1327,0.6065,0.0351,7.1486,0.0994,2.003
2012-12-21 01:34:00,0.1746,5.8347,0.084,4.4265,0.1314,2.017
2012-12-21 01:44:00,0.0886,3.8028,0.0163,6.7383,0.1094,2.0325
2012-12-21 01:54:00,0.057,5.3227,0.0199,4.0351,0.1116,0.4519
2012-12-21 02:04:00,0.0223,2.1119,0.0137,6.3117,0.0646,2.0634
2012-12-21 07:14:00,0.1178,3.9778,0.1675,4.6307,0.0624,0.6795
2012-12-21 07:24:00,0.0861,6.062,0.1197,4.8611,0.1845,1.1141
2012-12-21 07:34:00,0.0178,6.1446,0.1706,4.8527,0.0655,0.3444
2012-12-21 07:44:00,0.1108,0.1831,0.0041,5.0779,0.0181,1.4377
2012-12-21 07:54:00,0.1579,6.7368,0.027,3.5286,0.0128,5.9005
2012-12-21 08:04:00,0.1198,6.9495,0.0989,3.6938,0.0269,2.7765
2012-12-21 08:14:00,0.1888,0.5377,0.1315,5.727,0.0352,0.346
2012-12-21 08:24:00,0.1586,5.7816,0.0406,0.2915,0.211,0.3421
2012-12-21 08:34:00,0.1776,5.9565,0.1309,6.0934,0.0736,1.4485
2012-12-21 08:44:00,0.2786,1.7091,0.2746,6.2608,0.1394,0.3318
2012-12-21 08:54:00,0.2361,2.5324,0.3069,1.8754,0.0487,2.799
2012-12-21 09:04:00,0.2893,8.3863,0.3374,3.4656,0.1398,2.8043
2012-12-21 09:14:00,0.3238,6.8537,0.2555,5.0443,0.1496,5.7377
2012-12-21 09:24:00,0.2585,7.0653,0.3087,0.7446,0.0512,1.2733
2012-12-21 09:34:00,0.3374,9.0098,0.3388,7.1181,0.1991,1.2732
2012-12-21 09:44:00,0.3522,9.1106,0.4044,7.1964,0.1342,3.6541
2012-12-21 09:54:00,0.4037,11.7082,0.3715,7.2724,0.1322,0.5126
2012-12-21 10:04:00,0.3872,9.3101,0.5328,7.3516,0.1393,0.5126
2012-12-21 10:14:00,0.3337,9.3421,0.3209,7.3764,0.1643,5.7361
2012-12-21 10:24:00,0.3957,6.2615,0.4449,7.4108,0.2447,4.4861
2012-12-21 10:34:00,0.4664,7.7002,0.5053,7.4881,0.2654,1.2717
2012-12-21 10:44:00,0.4688,9.5337,0.4791,4.4003,0.1539,0.514
